retX retY motX motY time
182.263 138.339 4.6015 -3.06632 1432208116
150.81 40.8536 -8.46686 22.1149 1432208116
158.292 110.553 0 0 1432208121
174.011 108.62 7.00313 0.945045 1432208121
104.485 193.727 -21.477 -19.2386 1432208121
155.598 121.249 0 0 1432208127
166.057 146.082 5.1172 -4.84628 1432208127
164.767 146.757 4.54546 -5.69773 1432208127
87.5478 49.4278 -27.6023 17.0921 1432208127
166.942 131.392 0 0 1432208131
179.648 129.967 5.50539 0.153224 1432208131
149.529 113.804 0 0 1432208136
73.7416 113.419 -35.0758 -0.0506561 1432208136
164.495 122.387 0 0 1432208140
102.817 160.555 -25.3975 -7.78779 1432208140
170.009 112.23 0 0 1432208145
76.7868 197.398 -41.8308 -20.7029 1432208145
165.765 124.603 0 0 1432208150
112.285 173.859 -22.033 -10.6925 1432208150
171.017 123.542 0 0 1432208156
153.499 101.527 -7.11525 4.88877 1432208156
75.6496 100.34 -42.2621 4.92468 1432208156
82.2449 38.3469 -40.2543 25.0669 1432208156
163.779 114.687 0 0 1432208160
133.005 121.46 -13.406 -1.91052 1432208160
166.605 118.647 0 0 1432208165
188.391 77.7836 9.70718 9.2791 1432208165
171.902 116.915 0 0 1432208171
153.83 141.535 -7.12654 -5.04624 1432208171
110.763 77.7073 -25.5758 7.98944 1432208171
146.482 38.4925 -12.5782 24.4117 1432208171
164.719 129.849 0 0 1432208176
175.115 126.458 4.0807 0.549443 1432208176
175.986 123.16 5.20502 1.00237 1432208176
96.4523 78.0186 -28.2558 11.3824 1432208176
164.023 119.72 0 0 1432208181
160.957 101.834 -0.664179 3.7894 1432208181
84.5286 83.4126 -33.1978 8.52515 1432208181
167.588 123.099 0 0 1432208186
180.333 175.856 6.22909 -11.6274 1432208186
160.308 127.585 0 0 1432208191
154.654 174.155 -1.62779 -9.75786 1432208191
149.214 118.652 0 0 1432208196
132.817 47.756 -5.88862 17.791 1432208196
130.4 202.733 -9.88551 -21.4591 1432208196
163.553 122.768 0 0 1432208203
179.307 157.349 7.35472 -6.99137 1432208203
101.502 194.683 -26.0187 -23.7182 1432208203
174.723 39.1151 3.97925 21.7612 1432208203
172.321 40.4532 3.97812 21.4741 1432208203
163.38 133.65 0 0 1432208208
175.764 131.865 5.59456 0.00726104 1432208208
106.625 92.9702 -23.7163 9.03237 1432208208
162.99 116.664 0 0 1432208217
170.779 101.171 3.33521 4.18864 1432208217
150.163 195.3 -3.72067 -17.457 1432208217
166.246 131.131 0 0 1432208222
136.756 193.894 -11.1957 -14.9538 1432208222
155.799 121.65 0 0 1432208227
73.3962 66.9808 -37.7723 11.7977 1432208227
158.77 112.038 0 0 1432208232
90.6598 196.611 -29.9862 -26.1574 1432208232
165.058 125.471 0 0 1432208236
78.1891 151.281 -36.8637 -5.36789 1432208236
159.321 116.993 0 0 1432208239
156.194 128.915 0 0 1432208244
74.0067 154.886 -36.8594 -5.34892 1432208244
162.457 128.314 0 0 1432208250
174.887 129.84 5.59464 -0.00339637 1432208250
156.877 152.283 -1.52058 -4.91363 1432208250
70.1302 57.7622 -43.3368 15.7786 1432208250
157.785 123.095 0 0 1432208254
184.103 196.075 13.4054 -17.9857 1432208254
175.717 120.791 0 0 1432208259
188.907 118.126 6.94071 0.925137 1432208259
171.572 128.05 0 0 1432208263
77.4816 100.95 -41.4077 6.06041 1432208263
162.16 128.172 0 0 1432208269
76.7637 156.835 -36.908 -5.53292 1432208269
91.0845 199.227 -31.9018 -22.8556 1432208269
169.756 128.713 0 0 1432208274
185.316 158.601 7.33591 -6.75534 1432208274
156.205 104.547 0 0 1432208280
113.334 105.797 -18.9427 -0.003708 1432208280
75.75 202.125 -41.9328 -27.3251 1432208280
160.802 119.546 0 0 1432208286
175.528 112.531 7.0029 0.960361 1432208286
139.224 81.445 -8.31893 8.34898 1432208286
139.21 83.3861 -8.31849 8.16032 1432208286
156.474 201.446 -0.318885 -24.1018 1432208286
169.635 112.783 0 0 1432208291
149.968 140.626 -7.11527 -4.91579 1432208291
67.1269 168.18 -48.5923 -10.9744 1432208291
162.888 122.066 0 0 1432208295
157.395 144.647 -1.76478 -4.99026 1432208295
156.571 119.442 0 0 1432208300
182.12 102.404 11.3992 3.4019 1432208300
76.8501 71.1128 -34.8774 10.2032 1432208300
158.338 121.994 0 0 1432208308
175.851 116.691 7.08456 1.00584 1432208308
190.537 116.362 14.0877 1.94579 1432208308
166.036 202.679 14.0877 -20.4849 1432208308
154.401 83.8763 -0.901465 8.67862 1432208308
90.8918 196.883 -27.3852 -17.3322 1432208308
94.9921 202.205 -30.3729 -23.5701 1432208308
163.953 129.23 0 0 1432208313
158.368 153.191 -1.76561 -5.13146 1432208313
136.747 69.7102 -11.2494 13.0163 1432208313
169.156 119.406 0 0 1432208319
88.7184 49.3403 -33.3594 16.7443 1432208319
185.812 42.1937 7.55301 20.1729 1432208319
147.01 124.032 0 0 1432208323
69.4911 152.886 -36.8913 -5.45938 1432208323
151.472 126.722 0 0 1432208328
135.044 51.6887 -5.88756 17.685 1432208328
171.243 119.065 0 0 1432208334
89.7682 51.386 -33.3665 16.6094 1432208334
93.3196 195.197 -34.3625 -23.8795 1432208334
160.164 132.424 0 0 1432208339
185.078 200.806 13.4082 -18.1533 1432208339
167.493 131.153 0 0 1432208344
171.884 136.576 2.21575 -1.42645 1432208344
187.6 168.693 9.57105 -8.344 1432208344
165.615 115.735 0 0 1432208351
148.951 46.9315 -5.88936 17.7037 1432208351
169.558 125.548 0 0 1432208357
179.68 139.005 4.60623 -3.094 1432208357
95.9452 202.452 -37.3852 -22.5356 1432208357
169.269 113.848 0 0 1432208361
139.797 122.338 -13.3415 -1.92513 1432208361
162.472 127.54 0 0 1432208365
148.58 127.842 -6.97557 -0.76953 1432208365
156.35 121.964 0 0 1432208369
107.497 201.921 -22.9946 -24.3683 1432208369
161.228 122.758 0 0 1432208375
108.122 72.463 -22.0511 10.9745 1432208375
115.36 192.661 -20.0493 -23.4648 1432208375
157.627 126.107 0 0 1432208379
74.7022 151.19 -36.9102 -5.46213 1432208379
158.883 122.638 0 0 1432208384
189.373 116.243 13.5219 1.98928 1432208384
153 203 9.5215 -23.393 1432208384
170.543 122.246 0 0 1432208389
152.824 101.738 -7.11772 4.93237 1432208389
72.5193 129.947 -43.995 -0.599739 1432208389
172.88 112.527 0 0 1432208395
141.157 120.612 -13.5315 -2.00322 1432208395
71.2242 72.8383 -46.963 8.32099 1432208395
164.443 124.14 0 0 1432208399
84.5248 78.9945 -33.4478 10.3878 1432208399
162.966 113.794 0 0 1432208404
126.256 178.543 -14.7794 -14.2675 1432208404
172.692 123.5 0 0 1432208409
183.207 135.427 4.61017 -3.08728 1432208409
140.843 59.8089 -12.8901 13.8253 1432208409
168.023 130.982 0 0 1432208414
172.448 132.969 2.19773 -1.24817 1432208414
172.673 119.435 0 0 1432208418
185.885 131.277 6.42672 -3.02798 1432208418
104.293 131.976 -28.537 -2.91254 1432208418
159.768 121.129 0 0 1432208421
160.405 124.387 0 0 1432208425
155.204 143.103 -1.75687 -4.78318 1432208425
157.257 111.293 0 0 1432208431
159.2 188.154 2.68891 -16.6306 1432208431
112.873 200.646 -19.2766 -24.9301 1432208431
168.842 116.496 0 0 1432208436
191.696 88.9895 9.73003 6.54191 1432208436
160.284 110.052 0 0 1432208441
177.76 104.765 7.05113 0.979883 1432208441
193.065 103.682 14.102 1.95533 1432208441
123.1 191.497 -14.3805 -18.2665 1432208441
162.771 125.389 0 0 1432208446
138.321 168.769 -9.71275 -9.26647 1432208446
162.011 109.848 0 0 1432208451
111.517 192.575 -20.351 -19.8589 1432208451
162.824 106.794 0 0 1432208457
194.325 95.3851 13.5219 1.99638 1432208457
136.986 41.9856 -10.4764 22.3481 1432208457
161.077 109.565 0 0 1432208464
172.557 199.448 7.03226 -21.5959 1432208464
162.406 107.844 0 0 1432208469
136.996 188.022 -9.48593 -18.1699 1432208469
160.675 129.402 0 0 1432208474
148.894 91.337 -4.72319 8.87504 1432208474
77.6932 192.054 -36.8634 -13.905 1432208474
152.756 109.029 0 0 1432208479
166.261 38.2803 3.26959 20.2524 1432208479
158.98 135.131 0 0 1432208484
167.508 200.555 5.88695 -17.5146 1432208484
168.727 132.151 0 0 1432208489
172.516 134.403 2.08371 -1.05511 1432208489
158.327 121.627 0 0 1432208493
74.5692 66.6188 -37.7821 11.841 1432208493
174.05 121.498 0 0 1432208498
83.4948 47.0069 -37.5121 18.7168 1432208498
166.977 133.562 0 0 1432208503
168.183 133.899 1.13923 0.444864 1432208503
91.2322 155.215 -31.312 -4.17247 1432208503
164.591 112.555 0 0 1432208510
133.907 154.974 -12.4977 -8.81596 1432208510
169.581 124.422 0 0 1432208515
117.837 153.962 -21.6466 -6.51474 1432208515
166.821 120.813 0 0 1432208520
105.118 163.277 -25.4133 -7.90506 1432208520
129.981 206.941 -15.4162 -24.2199 1432208520
169.176 115.894 0 0 1432208524
157.809 129.988 0 0 1432208528
185.225 168.458 12.4914 -8.44711 1432208528
166.047 133.91 0 0 1432208534
166.027 139.009 0.196293 -1.00118 1432208534
136.367 198.887 -10.9984 -15.9304 1432208534
157.811 132.259 0 0 1432208539
182.983 203.957 13.4034 -17.8752 1432208539
156.595 130.029 0 0 1432208544
166.738 150.363 5.10367 -4.71781 1432208544
165.37 49.4007 5.10245 17.5714 1432208544
163.879 116.271 0 0 1432208550
161.559 100.118 -0.655935 3.82105 1432208550
174.353 195.618 6.39268 -17.5181 1432208550
155.195 63.6931 -3.14606 11.3844 1432208550
158.918 113.512 0 0 1432208555
91.869 95.9507 -28.1687 3.88627 1432208555
160.747 133.522 0 0 1432208560
160.91 137.907 0.193508 -0.973927 1432208560
102.729 206.264 -24.7877 -18.6262 1432208560
163.269 107.63 0 0 1432208567
170.046 89.7701 3.33932 4.22208 1432208567
125.051 198.83 -14.8071 -20.3522 1432208567
189 31 7.19004 21.8495 1432208567
166.894 133.361 0 0 1432208572
172.854 131.529 2.71672 0.00698527 1432208572
171.66 64.8227 2.71419 15.0346 1432208572
167.096 131.397 0 0 1432208577
172.491 131.298 2.71616 -1.15261e-05 1432208577
87.6267 133.431 -32.3813 0.0673737 1432208577
161.435 111.388 0 0 1432208582
159.194 97.3041 -0.655135 3.78824 1432208582
135.58 182.499 -10.1376 -14.2933 1432208582
146.991 128.335 0 0 1432208587
85.8385 202.368 -24.9801 -17.6563 1432208587
146.423 118.992 0 0 1432208591
172.484 123.882 0 0 1432208595
186.233 133.436 6.34507 -2.80829 1432208595
170.781 124.292 0 0 1432208601
154.336 103.733 -7.07025 4.74765 1432208601
156.592 103.421 -5.94548 5.16987 1432208601
106.365 194.718 -26.2971 -14.6683 1432208601
162.967 115.637 0 0 1432208607
160.687 100.524 -0.655939 3.82044 1432208607
164.837 203.943 3.2133 -20.2335 1432208607
151.035 207.838 -2.77394 -24.574 1432208607
156.736 110.256 0 0 1432208612
163.286 94.5403 3.33028 4.14436 1432208612
140.88 201.271 -4.92681 -20.6744 1432208612
168.364 126.227 0 0 1432208616
155.955 106.597 -5.11288 4.71672 1432208616
158.904 116.543 0 0 1432208621
174.051 110.546 7.0031 0.958013 1432208621
82.9285 39.6533 -30.5043 19.5239 1432208621
168.282 128.147 0 0 1432208626
150.392 150.979 -7.1095 -4.71378 1432208626
172.591 121.88 0 0 1432208632
74.6823 96.3473 -41.5038 6.23983 1432208632
93.9841 204.441 -34.4985 -23.0846 1432208632
161.238 113.21 0 0 1432208636
108.302 65.0491 -22.0338 10.6935 1432208636
158.31 118.627 0 0 1432208641
171.051 171.846 6.23237 -11.6553 1432208641
160.404 112.301 0 0 1432208645
158.095 96.6141 -0.657424 3.79029 1432208645
158.495 128.982 0 0 1432208650
71.1087 154.297 -36.8839 -5.3825 1432208650
161.983 133.089 0 0 1432208655
162.061 137.178 0.195039 -1.00463 1432208655
83.1381 161.297 -32.341 -5.74809 1432208655
161.099 104.195 0 0 1432208660
67.2507 48.3316 -42.2936 13.1675 1432208660
168.129 106.363 0 0 1432208665
170.05 107.568 1.09801 0.262945 1432208665
164.837 131.227 0 0 1432208669
122.749 127.846 -18.8595 0.133861 1432208669
169.501 112.656 0 0 1432208674
125.077 74.1758 -18.6122 9.06273 1432208674
165.285 113.36 0 0 1432208680
171.168 36.6959 3.26923 20.2851 1432208680
189.915 177.813 11.2612 -13.0508 1432208680
166.853 118.993 0 0 1432208684
71.2208 91.7325 -41.4366 6.05479 1432208684
154.395 108.315 0 0 1432208691
121.034 194.29 -13.3672 -18.3611 1432208691
167.876 115.854 0 0 1432208697
182.694 126.545 6.41234 -2.97655 1432208697
105.398 37.0508 -25.7423 19.9901 1432208697
152.173 113.879 0 0 1432208702
83.1813 207.791 -32.1466 -22.7388 1432208702
168.112 109.396 0 0 1432208707
182.487 124.174 6.40909 -3.06543 1432208707
66.1844 161.552 -44.8229 -10.5289 1432208707
161.53 110.031 0 0 1432208712
168.224 92.767 3.3352 4.18849 1432208712
111.121 197.052 -20.0108 -18.8246 1432208712
158.624 125.776 0 0 1432208717
142.108 48.7563 -5.88762 17.607 1432208717
168.445 128.242 0 0 1432208723
176.874 201.608 5.88884 -17.8186 1432208723
181.129 68.0536 5.88346 12.6032 1432208723
157.273 132.351 0 0 1432208730
100.947 38.5263 -23.3445 22.9276 1432208730
158.5 31 -3.38606 28.1761 1432208730
152.455 114.422 0 0 1432208735
122.241 121.278 -13.3951 -1.93105 1432208735
166.17 108.642 0 0 1432208741
169.103 106.298 1.14144 0.456716 1432208741
171.638 106.522 2.28367 0.896915 1432208741
179.553 114.991 5.97106 -0.720285 1432208741
79.4697 202.985 -35.8668 -21.5389 1432208741
161.016 116.483 0 0 1432208745
145.468 132.708 -7.04314 -4.50055 1432208745
156.664 119.195 0 0 1432208750
163.383 99.411 3.33518 4.19398 1432208750
68.6224 46.0719 -38.9637 17.3996 1432208750
168.823 114.375 0 0 1432208758
68.0956 114.208 -44.433 -0.000865741 1432208758
132.312 207.422 -19.3722 -25.3507 1432208758
171.33 122.869 0 0 1432208763
128.305 99.1135 -18.0824 5.58502 1432208763
161.883 193.943 -2.3558 -15.5677 1432208763
156.658 131.54 0 0 1432208768
83.3851 132.798 -30.6158 0.0701301 1432208768
152.816 108.902 0 0 1432208776
116.631 181.027 -14.7788 -14.6371 1432208776
155.036 117.721 0 0 1432208781
89.0013 101.59 -28.294 4.13703 1432208781
176.895 208.263 12.6998 -24.1502 1432208781
163.114 131.888 0 0 1432208787
68.5418 43.479 -41.8422 20.9429 1432208787
167.976 128.358 0 0 1432208792
161.438 33.1541 -3.86956 24.1479 1432208792
172.921 31.4605 -0.924692 26.3831 1432208792
149.834 122.233 0 0 1432208795
167.687 118.248 0 0 1432208802
130.732 189.104 -14.7839 -14.5997 1432208802
149.044 109.058 0 0 1432208807
118.683 117.694 -13.4018 -1.99356 1432208807
160.52 116.157 0 0 1432208812
178.079 110.955 7.05146 0.981854 1432208812
192.836 108.599 14.0806 1.93949 1432208812
134.429 204.167 -9.26563 -20.9335 1432208812
162.894 123.968 0 0 1432208815
163.806 127.116 0 0 1432208823
69.3207 100.984 -41.5362 6.10254 1432208823
154.039 122.562 0 0 1432208829
136.188 145.849 -7.08613 -4.73332 1432208829
114 209 -27.0781 -24.1379 1432208829
164.584 130.193 0 0 1432208834
84.7502 84.1348 -33.4652 10.5428 1432208834
151.778 106.761 0 0 1432208838
156.62 182.683 2.68929 -16.4431 1432208838
163.227 105.255 0 0 1432208844
164.784 102.028 1.15397 0.468528 1432208844
168.193 104.242 2.35536 1.00149 1432208844
123.78 208.073 -17.6405 -26.3392 1432208844
159.872 123.253 0 0 1432208850
115.117 63.0543 -18.451 13.0652 1432208850
100.074 206.723 -26.4477 -23.3612 1432208850
166.516 118.446 0 0 1432208854
178.218 117.491 5.61532 0.00336649 1432208854
71.1418 87.2445 -40.6747 6.82488 1432208854
160.877 116.527 0 0 1432208861
71.861 148.213 -36.9146 -5.77112 1432208861
171.406 127.377 0 0 1432208866
110.298 163.331 -25.3995 -7.72634 1432208866
171.045 116.296 0 0 1432208874
185.796 128.441 6.4323 -3.04818 1432208874
86.4989 102.587 -35.095 3.01033 1432208874
160.945 117.287 0 0 1432208878
143.978 43.7422 -5.88879 17.7593 1432208878
164.085 118.133 0 0 1432208885
146.538 108.96 -8.19774 2.35401 1432208885
149.034 107.792 -7.07289 2.78223 1432208885
113.179 208.402 -25.2221 -22.0007 1432208885
151.842 31.4474 -9.22196 24.3598 1432208885
163.47 133.443 0 0 1432208890
145.725 153.726 -7.10924 -4.73384 1432208890
163.456 112.985 0 0 1432208895
178.169 106.206 7.02908 0.968595 1432208895
117.747 73.4509 -18.3903 8.86935 1432208895
80.8754 204.95 -35.3858 -25.578 1432208895
161.167 104.057 0 0 1432208900
131.118 113.598 -13.4551 -2.04232 1432208900
158.265 129.482 0 0 1432208905
70.6346 156.651 -36.8992 -5.40043 1432208905
164.529 129.267 0 0 1432208909
82.2159 181.754 -33.478 -10.4749 1432208909
161.768 117.6 0 0 1432208916
67.214 181.48 -42.2481 -13.2189 1432208916
165.355 122.351 0 0 1432208921
127.536 191.564 -14.785 -14.4718 1432208921
77.1576 206.92 -39.7678 -23.8779 1432208921
175.215 122.235 0 0 1432208926
173.31 53.6607 -0.000350053 15.0226 1432208926
157.872 121.27 0 0 1432208931
168.138 146.774 5.10803 -4.75728 1432208931
106.434 196.045 -20.5339 -17.2641 1432208931
161.796 118.045 0 0 1432208935
91.8829 79.5069 -29.3034 8.88467 1432208935
162.133 122.875 0 0 1432208940
143.927 114.4 -8.25252 2.34942 1432208940
64.2841 143.159 -45.1448 -3.13294 1432208940
156.068 113.745 0 0 1432208945
168.81 167.804 6.23613 -11.8153 1432208945
150.645 113.89 0 0 1432208949
118.719 121.615 -13.4483 -1.95309 1432208949
167.634 112.103 0 0 1432208954
76.3033 57.1539 -37.7854 11.8337 1432208954
164.69 111.912 0 0 1432208959
120.37 74.5816 -18.5828 8.82007 1432208959
174.301 120.207 0 0 1432208966
121.971 154.998 -21.6687 -6.81774 1432208966
169.188 123.934 0 0 1432208972
156.567 103.542 -5.10804 4.75227 1432208972
106.489 193.942 -25.4576 -15.0839 1432208972
158.956 122.824 0 0 1432208976
104.796 175.819 -22.0414 -10.7912 1432208976
165.207 130.809 0 0 1432208981
178.105 131.418 5.68473 -0.00469498 1432208981
69.7274 163.748 -40.5905 -6.77292 1432208981
154.896 115.301 0 0 1432208986
100.262 206.199 -23.3449 -22.8914 1432208986
169.851 114.225 0 0 1432208991
138.346 125.104 -13.5219 -1.99655 1432208991
118.012 208.639 -24.7584 -23.5815 1432208991
153.327 115.408 0 0 1432208998
147.59 164.638 -1.62921 -10.0264 1432208998
181.462 208.254 -38.5359 -23.8095 1432208998
163.699 134.233 0 0 1432209004
167.247 136.422 1.15577 0.450783 1432209004
170.476 136.879 3.28369 -0.771823 1432209004
167.293 44.1142 3.28313 21.5607 1432209004
164.209 133.204 0 0 1432209009
173.645 128.539 4.10847 0.637448 1432209009
93.0031 54.1623 -29.246 17.0112 1432209009
167.047 119.531 0 0 1432209013
136.375 157.694 -12.4956 -8.54773 1432209013
161.99 106.247 0 0 1432209022
163.606 102.974 1.15506 0.47301 1432209022
165.309 101.642 2.29699 0.932334 1432209022
167.679 99.8578 3.45037 1.39919 1432209022
84.0236 103.305 -31.7172 1.33356 1432209022
171.664 205.836 7.27825 -26.9862 1432209022
168.627 123.336 0 0 1432209028
167.443 69.8565 -2.56136e-06 11.7744 1432209028
89.7204 180.588 -32.1556 -11.2691 1432209028
75.7326 32.3155 -42.1509 25.1657 1432209028
163.834 107.642 0 0 1432209034
167.954 104.39 2.47758 0.634025 1432209034
75.5181 32.3679 -39.3677 21.6806 1432209034
154.842 208.737 8.62975 -26.6648 1432209034
162.9 117.929 0 0 1432209041
143.766 106.101 -8.22688 2.32727 1432209041
128.121 40.5878 -14.1152 19.9837 1432209041
161.248 134.34 0 0 1432209046
161.851 137.469 0.196983 -0.990206 1432209046
165.164 135.745 1.35371 -0.523463 1432209046
170.31 133.976 3.94319 -0.342181 1432209046
155.967 114.237 0 0 1432209051
168.827 167.295 6.23194 -11.6862 1432209051
162.238 131.409 0 0 1432209055
117.016 132.729 -18.9001 0.108049 1432209055
172.268 110.316 0 0 1432209060
173.155 108.985 1.26684 0.177319 1432209060
106.482 91.6933 -26.9706 4.11894 1432209060
168.248 120.002 0 0 1432209065
167.04 68.6486 -2.56136e-06 11.7748 1432209065
73.9936 196.391 -40.0126 -16.6763 1432209065
161.653 119.702 0 0 1432209071
159.325 101.781 -0.656588 3.86094 1432209071
166.985 85.2895 2.68616 8.11604 1432209071
155.164 193.03 -1.18303 -15.7602 1432209071
162.171 105.894 0 0 1432209076
98.877 107.159 -26.6226 -0.00224034 1432209076
131.208 205.445 -12.6229 -27.3293 1432209076
155.662 125.416 0 0 1432209082
131.301 170.701 -9.70831 -9.3353 1432209082
145 209 7.2842 -22.7028 1432209082
162.768 123.734 0 0 1432209087
150.96 87.9648 -4.72108 8.74607 1432209087
165.537 130.415 0 0 1432209092
173.391 130.421 2.74039 -0.000181857 1432209092
177.231 128.231 5.34865 0.00524909 1432209092
135.345 105.577 -12.6996 5.49014 1432209092
159.362 113.273 0 0 1432209098
127.713 105.909 -13.5127 1.77507 1432209098
158.298 127.608 0 0 1432209103
152.665 149.865 -1.76437 -5.03647 1432209103
165.197 133.392 0 0 1432209109
165.401 137.954 0.194623 -1.01043 1432209109
75.4374 168.156 -36.7414 -6.59191 1432209109
173.708 32.0385 1.25699 26.857 1432209109
168.166 119.173 0 0 1432209113
138.823 126.002 -13.3571 -1.86046 1432209113
162.12 123.129 0 0 1432209118
73.6722 47.4714 -37.4893 18.3821 1432209118
158.058 111.902 0 0 1432209125
104.726 187.926 -21.6018 -15.569 1432209125
160.266 135.732 0 0 1432209129
116.279 136.772 -18.8829 0.165678 1432209129
168.957 122.394 0 0 1432209134
67.1033 125.3 -44.4156 0.00854129 1432209134
160.231 132.507 0 0 1432209139
154.409 178.627 -1.62881 -9.88979 1432209139
149.51 114.969 0 0 1432209143
87.2183 194.136 -24.9788 -17.7124 1432209143
163.863 130.595 0 0 1432209149
163.915 135.592 0.198275 -1.03762 1432209149
68.9615 194.888 -42.0943 -14.1724 1432209149
160.05 119.498 0 0 1432209153
72.8517 200.264 -37.5121 -18.729 1432209153
161.18 109.043 0 0 1432209162
158.866 94.0734 -0.656612 3.85457 1432209162
101.822 196.741 -23.9911 -19.0176 1432209162
162.765 117.977 0 0 1432209167
157.122 165.064 -1.62934 -10.0457 1432209167
68.5816 42.2561 -41.6424 18.3882 1432209167
159.944 111.553 0 0 1432209172
174.39 111.246 7.05079 0.971656 1432209172
83.6909 163.569 -30.7015 -10.7391 1432209172
166.241 118.694 0 0 1432209176
137.873 187.906 -11.1917 -14.8098 1432209176
155.029 121.222 0 0 1432209181
74.5607 169.594 -33.4504 -10.3818 1432209181
168.544 126.785 0 0 1432209186
180.34 126.694 5.61513 -8.53788e-06 1432209186
74.3258 128.908 -38.674 0.0695513 1432209186
172.275 125.42 0 0 1432209191
199.486 31.8972 8.25779 24.9496 1432209191
168.663 118.58 0 0 1432209195
140.335 187.822 -11.1927 -14.8444 1432209195
159.767 122.131 0 0 1432209200
72.9013 199.46 -37.4916 -18.3923 1432209200
169.975 126.59 0 0 1432209205
195.955 32.3247 8.25811 24.9737 1432209205
160.803 112.565 0 0 1432209209
172.972 113.234 6.97282 0.79213 1432209209
153.618 111.136 0 0 1432209216
166.529 169.602 6.2412 -12.1671 1432209216
167.678 127.755 0 0 1432209221
179.456 125.337 5.6328 0.0057016 1432209221
77.8631 40.9927 -36.2092 20.8852 1432209221
167.508 107.657 0 0 1432209226
170.036 104.271 1.14098 0.468485 1432209226
176.494 88.228 4.47661 4.55009 1432209226
161.496 121.354 0 0 1432209231
170.638 196.091 5.88584 -17.4707 1432209231
153.397 130.017 0 0 1432209235
145.723 55.9997 -2.6871 16.4421 1432209235
172.832 124.325 0 0 1432209240
130.538 101.546 -18.0414 5.42714 1432209240
161.616 120.515 0 0 1432209246
159.727 102.457 -0.656957 3.88684 1432209246
165.13 100.961 1.82064 4.50721 1432209246
87.0088 202.39 -32.1711 -23.7797 1432209246
160.2 131.362 0 0 1432209251
106.476 196.369 -21.6368 -15.1831 1432209251
167.734 133.613 0 0 1432209256
172.997 132.348 2.60849 0.0150348 1432209256
141.172 34.9929 -10.4588 25.1213 1432209256
165.051 120.242 0 0 1432209261
180.492 158.07 7.36113 -7.08013 1432209261
102.066 206.838 -27.6217 -24.3476 1432209261
162.418 120.318 0 0 1432209266
73.5616 44.2128 -37.5123 18.7279 1432209266
171.567 126.42 0 0 1432209272
73.2335 94.4086 -41.53 6.29599 1432209272
177 31 -1.53498 25.7307 1432209272
164.746 115.987 0 0 1432209277
75.0212 41.9981 -37.5123 18.7206 1432209277
165.168 114.853 0 0 1432209282
172.982 100.307 3.34275 4.25885 1432209282
130.364 208.909 -3.65627 -25.0431 1432209282
157.073 121.822 0 0 1432209286
64.8249 187.855 -42.298 -13.2386 1432209286
169.512 122.914 0 0 1432209292
179.207 122.76 5.632 3.15902e-05 1432209292
98.0924 123.934 -29.4072 -0.00174002 1432209292
130.592 208.789 -18.1668 -21.5863 1432209292
167.976 111.098 0 0 1432209295
171.814 123.828 0 0 1432209300
159.054 103.939 -5.09856 4.68195 1432209300
128.349 114.281 -18.5442 2.59382 1432209300
161.013 133.576 0 0 1432209305
101.199 204.812 -24.9836 -17.7189 1432209305
159.433 130.342 0 0 1432209310
66.4953 192.953 -42.2979 -13.1852 1432209310
162.788 117.203 0 0 1432209314
160.389 102.108 -0.658348 3.67253 1432209314
159.558 118.95 0 0 1432209319
145.296 129.697 -6.3301 -2.75582 1432209319
157.31 122.199 0 0 1432209323
100.637 136.448 -24.2257 -3.3913 1432209323
168.226 116.389 0 0 1432209328
166.511 123.375 0 0 1432209334
138.007 99.083 -12.199 5.82781 1432209334
169.429 107.295 0 0 1432209339
124.706 67.5684 -18.5916 8.85977 1432209339
166.905 131.479 0 0 1432209344
170.81 133.461 2.74748 -0.00244824 1432209344
178.591 206.873 8.63581 -17.7264 1432209344
168.031 122.037 0 0 1432209347
170.167 122.281 0 0 1432209352
152.853 102.604 -7.09341 4.76313 1432209352
116.864 170.11 -21.8711 -9.53286 1432209352
167.092 127.486 0 0 1432209359
122.33 134.357 -18.9593 -0.172277 1432209359
169.172 120.804 0 0 1432209363
88.2758 168.632 -33.4503 -10.3589 1432209363
158.312 108.18 0 0 1432209368
161.994 198.303 3.26888 -20.1433 1432209368
167.292 117.996 0 0 1432209372
178.132 118.261 5.52355 -0.0363125 1432209372
156.165 127.92 0 0 1432209377
166.49 157.621 5.16868 -6.61871 1432209377
158.408 113.569 0 0 1432209383
171.015 168.583 6.23216 -11.7451 1432209383
170.895 115.071 0 0 1432209388
94.0097 23.7157 -32.1563 23.0712 1432209388
92.8359 22.7582 -32.2687 23.2189 1432209388
89.6952 23.6194 -34.1353 23.6661 1432209388
166.97 121.075 0 0 1432209393
149.292 144.558 -7.09341 -4.77048 1432209393
67.2833 219.844 -44.6057 -23.4484 1432209393
161.413 120.526 0 0 1432209399
155.736 142.481 -1.76295 -5.01396 1432209399
99.6604 40.4075 -25.1011 17.7395 1432209399
160.237 123.327 0 0 1432209405
185.808 208.853 13.4128 -18.4668 1432209405
158.266 133.422 0 0 1432209410
65.7404 218.788 -41.8404 -20.8589 1432209410
159.832 114.273 0 0 1432209415
125.107 35.6397 -13.4069 18.0459 1432209415
157.311 118.833 0 0 1432209420
163.181 99.0007 3.34254 4.26128 1432209420
103.857 103.042 -23.1499 4.02126 1432209420
166.903 118.171 0 0 1432209425
136.28 127.694 -13.5108 -2.00785 1432209425
