Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1433248393, 19, 0, 0, 1, 0, b, home, 0, 0, 0, 0, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248395, 19, 0, 0, 1, 0, b, home, 0, 0, 0, 0, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248397, 19, 0, 0, 1, 1, l, reaching, 0.343373, -0.19873, -0.210217, 0.362285, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248398, 19, 0, 0, 1, 0, l, reaching, 0.279517, -0.231657, -0.168455, 0.325897, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248402, 19, 0, 0, 1, 0, l, reaching, 0.110516, -0.258515, -0.0499304, 0.173594, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248403, 19, 0, 0, 1, 0, l, reaching, 0.10952, -0.254142, -0.0447789, 0.165135, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248406, 19, 0, 0, 1, 0, l, complete, 0.109892, -0.246336, -0.0354297, 0.145521, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248406, 19, 0, 0, 1, 0, l, complete, 0.109892, -0.246336, -0.0354297, 0.145521, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248410, 19, 0, 0, 1, 0, l, waiting, 0.109892, -0.246336, -0.0354297, 0.145521, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248422, 19, 0, 0, 1, 0, l, waiting, 0.109892, -0.246336, -0.0354297, 0.145521, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248426, 19, 0, 0, 1, 0, l, waiting, 0.109892, -0.246336, -0.0354297, 0.145521, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248427, 19, 0, 0, 0, 1, r, waiting, 0.109892, -0.246336, -0.0354297, 0.145521, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248432, 19, 0, 0, 0, 0, r, reaching, 0.169587, -0.235233, 0.14174, 0.288209, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248435, 19, 0, 0, 0, 0, r, reaching, 0.140874, -0.247131, 0.111922, 0.287313, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248440, 19, 0, 0, 0, 0, r, complete, 0.107927, -0.275297, 0.0907295, 0.283132, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248487, 19, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248502, 19, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248504, 19, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248507, 19, 2, 1, 1, 1, l, reaching, 0.267635, -0.186056, -0.224074, 0.372894, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248513, 19, 2, 1, 1, 0, l, complete, 0.187661, -0.219733, -0.146432, 0.215061, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
1433248547, 19, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.700092, 0.7, 0.45625, 0.464211, 0.9, 0.98, 
