Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1431549685, 7, 0, 0, 0, 1, r, reaching, 0.312087, -0.126321, 0.238621, 0.397128, 0.15681, 0.1, 0.21625, 0.183426, 0.225, 0.059375, 
1431549686, 7, 0, 0, 0, 1, r, reaching, 0.310234, -0.125783, 0.235559, 0.396192, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549687, 7, 0, 0, 0, 0, r, reaching, 0.299213, -0.133776, 0.228229, 0.393428, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549764, 7, 2, 0, 0, 0, r, complete, 0.0739838, -0.345926, 0.100484, 0.216243, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549765, 7, 2, 0, 0, 0, r, complete, 0.0739838, -0.345926, 0.100484, 0.216243, 0.165141, 0.1, 0.21625, 0.225081, 0.225, 0.059375, 
1431549772, 7, 2, 0, 1, 1, r, waiting, 0, 0, 0, 0, 0.165141, 0.1, 0.21625, 0.225081, 0.225, 0.059375, 
1431549778, 7, 2, 0, 1, 1, l, reaching, 0.113015, -0.24071, -0.233908, 0.323859, 0.165141, 0.1, 0.21625, 0.225081, 0.225, 0.059375, 
1431549782, 7, 2, 0, 1, 1, l, reaching, 0.0899187, -0.295979, -0.26091, 0.22895, 0.152332, 0.1, 0.21625, 0.161035, 0.225, 0.059375, 
1431549783, 7, 2, 0, 1, 0, l, complete, 0.0916909, -0.298262, -0.258483, 0.224777, 0.155027, 0.1, 0.21625, 0.174507, 0.225, 0.059375, 
1431549793, 7, 2, 0, 0, 1, r, reaching, 0.317173, -0.12066, 0.239136, 0.39929, 0.155027, 0.1, 0.21625, 0.174507, 0.225, 0.059375, 
1431549794, 7, 2, 0, 0, 1, r, reaching, 0.311006, -0.124354, 0.234852, 0.396694, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549799, 7, 2, 0, 1, 1, l, reaching, 0.0980041, -0.253644, -0.233599, 0.30717, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549802, 7, 2, 0, 1, 1, l, reaching, 0.0894713, -0.294661, -0.260374, 0.230465, 0.141121, 0.1, 0.21625, 0.10498, 0.225, 0.059375, 
1431549803, 7, 2, 0, 1, 0, l, complete, 0.091218, -0.297927, -0.257408, 0.225473, 0.15292, 0.1, 0.21625, 0.163977, 0.225, 0.059375, 
1431549809, 7, 2, 0, 1, 1, l, reaching, 0.0812192, -0.289661, -0.262334, 0.24705, 0.15292, 0.1, 0.21625, 0.163977, 0.225, 0.059375, 
1431549810, 7, 2, 0, 1, 0, l, complete, 0.0974312, -0.301758, -0.256169, 0.215575, 0.153783, 0.1, 0.21625, 0.16829, 0.225, 0.059375, 
1431549815, 7, 2, 0, 1, 1, r, reaching, 0.278484, -0.142847, 0.185784, 0.412292, 0.153783, 0.1, 0.21625, 0.16829, 0.225, 0.059375, 
1431549820, 7, 2, 0, 1, 1, r, reaching, 0.219311, -0.173219, 0.104722, 0.40148, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549823, 7, 2, 0, 1, 1, r, reaching, 0.201216, -0.182024, 0.0758895, 0.391906, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549825, 7, 2, 0, 1, 1, r, reaching, 0.195174, -0.185477, 0.0671503, 0.387989, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549826, 7, 2, 0, 1, 0, r, complete, 0.193297, -0.187284, 0.066263, 0.387375, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549882, 7, 2, 0, 1, 0, r, complete, 0.193297, -0.187284, 0.066263, 0.387375, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549883, 7, 2, 0, 1, 0, r, complete, 0.193297, -0.187284, 0.066263, 0.387375, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549886, 7, 2, 0, 1, 1, r, reaching, 0.190237, -0.189705, 0.062924, 0.385907, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549895, 7, 2, 0, 1, 1, r, reaching, 0.184824, -0.193433, 0.0594372, 0.382201, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549898, 7, 2, 0, 1, 1, l, reaching, 0.0985326, -0.301425, -0.256487, 0.214519, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549901, 7, 2, 0, 1, 1, l, reaching, 0.0916163, -0.296053, -0.256918, 0.226275, 0.140592, 0.1, 0.21625, 0.102337, 0.225, 0.059375, 
1431549902, 7, 2, 0, 1, 0, l, complete, 0.0931521, -0.297009, -0.256292, 0.223648, 0.146207, 0.1, 0.21625, 0.130408, 0.225, 0.059375, 
1431549910, 7, 2, 1, 1, 1, l, reaching, 0.111744, -0.304878, -0.248102, 0.197789, 0.146207, 0.1, 0.21625, 0.130408, 0.225, 0.059375, 
1431549914, 7, 2, 0, 1, 1, l, reaching, 0.114203, -0.303512, -0.247387, 0.195719, 0.151048, 0.1, 0.21625, 0.154614, 0.225, 0.059375, 
1431549917, 7, 2, 0, 1, 1, r, reaching, 0.184006, -0.194508, 0.0591655, 0.382276, 0.130383, 0.1, 0.21625, 0.0512895, 0.225, 0.059375, 
1431549920, 7, 2, 0, 1, 1, l, reaching, 0.104183, -0.299003, -0.25202, 0.209175, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549923, 7, 2, 0, 1, 1, l, reaching, 0.0844052, -0.28298, -0.258226, 0.249355, 0.134942, 0.1, 0.21625, 0.0740862, 0.225, 0.059375, 
1431549926, 7, 2, 0, 1, 1, l, reaching, 0.113351, -0.301395, -0.247946, 0.197619, 0.152128, 0.1, 0.21625, 0.160017, 0.225, 0.059375, 
1431549928, 7, 2, 0, 1, 0, l, complete, 0.104201, -0.297058, -0.250754, 0.210253, 0.138703, 0.1, 0.21625, 0.0928903, 0.225, 0.059375, 
1431549931, 7, 2, 0, 1, 1, l, reaching, 0.113491, -0.300411, -0.246793, 0.197967, 0.138703, 0.1, 0.21625, 0.0928903, 0.225, 0.059375, 
1431549933, 7, 2, 1, 1, 1, r, reaching, 0.181524, -0.19728, 0.0570887, 0.381946, 0.124923, 0.1, 0.21625, 0.0239904, 0.225, 0.059375, 
1431549938, 7, 2, 0, 1, 1, r, reaching, 0.178938, -0.201347, 0.0575321, 0.38286, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549939, 7, 2, 0, 1, 0, r, complete, 0.177021, -0.202637, 0.0549807, 0.381549, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549942, 7, 2, 0, 1, 1, r, reaching, 0.176568, -0.203701, 0.0555089, 0.382109, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
1431549943, 7, 2, 0, 1, 0, r, reaching, 0.175024, -0.205303, 0.0552416, 0.381636, 0.140125, 0.1, 0.21625, 0.1, 0.225, 0.059375, 
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1431550023, 10, 1, 0, 1, 0, b, home, 0, 0, 0, 0, 0.521, 0.5, 0.4, 0.4675, 0.4675, 0.77, 
1431550024, 10, 1, 0, 1, 0, b, home, 0, 0, 0, 0, 0.404, 0.3, 0.4, 0.4675, 0.4675, 0.385, 
1431550028, 10, 1, 0, 1, 1, r, reaching, 0.279877, -0.180581, 0.225498, 0.377385, 0.3455, 0.2, 0.4, 0.4675, 0.4675, 0.1925, 
1431550033, 10, 1, 0, 1, 1, l, reaching, 0.156187, -0.165502, -0.194105, 0.377087, 0.23775, 0.125, 0.4, 0.1, 0.4675, 0.09625, 
1431550040, 10, 1, 0, 1, 1, l, reaching, 0.0916766, -0.248245, -0.239159, 0.319672, 0.204357, 0.103125, 0.4, 0.00303452, 0.4675, 0.048125, 
1431550043, 10, 1, 0, 1, 1, r, reaching, 0.0872018, -0.281865, 0.139558, 0.237667, 0.216252, 0.101562, 0.4, 0.0881343, 0.4675, 0.0240625, 
1431550047, 10, 1, 0, 1, 1, r, reaching, 0.0636813, -0.240967, 0.150161, 0.215593, 0.226674, 0.100781, 0.4, 0.153058, 0.4675, 0.0120312, 
1431550054, 10, 1, 0, 1, 1, l, reaching, 0.218648, -0.284734, -0.258057, 0.272404, 0.345201, 0.100049, 0.4, 0.752442, 0.4675, 0.00601562, 
1431550056, 10, 1, 0, 1, 0, l, complete, 0.259272, -0.294195, -0.301542, 0.247801, 0.214706, 0.100012, 0.4, 0.1, 0.4675, 0.00601562, 
1431550060, 10, 1, 0, 1, 1, r, reaching, 0.0960339, -0.226643, 0.160208, 0.216216, 0.214102, 0.100003, 0.4, 0.1, 0.4675, 0.00300781, 
1431550063, 10, 1, 1, 1, 1, r, reaching, 0.0510415, -0.23632, 0.103382, 0.2176, 0.406466, 0.100002, 0.4, 0.114831, 0.4675, 0.95, 
1431550065, 10, 1, 0, 1, 0, r, reaching, 0.0292417, -0.222936, 0.0844395, 0.231104, 0.357942, 0.100001, 0.4, 0.347208, 0.4675, 0.475, 
1431550069, 10, 1, 0, 1, 1, r, reaching, 0.0261256, -0.223997, 0.0937686, 0.217143, 0.497979, 0.1, 0.4, 0.572396, 0.4675, 0.95, 
1431550070, 10, 1, 1, 1, 0, r, complete, 0.0277241, -0.224401, 0.0966436, 0.216161, 0.523614, 0.1, 0.4, 0.70057, 0.4675, 0.95, 
1431550070, 10, 1, 1, 1, 0, r, complete, 0.0277241, -0.224401, 0.0966436, 0.216161, 0.534833, 0.1, 0.4, 0.756664, 0.4675, 0.95, 
1431550076, 10, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.439833, 0.1, 0.4, 0.756664, 0.4675, 0.475, 
1431550081, 10, 1, 0, 1, 1, l, reaching, 0.205207, -0.205163, -0.132395, 0.315353, 0.392333, 0.1, 0.4, 0.756664, 0.4675, 0.2375, 
1431550084, 10, 1, 0, 1, 1, l, reaching, 0.0277979, -0.222292, -0.102053, 0.27516, 0.23725, 0.1, 0.4, 0.1, 0.4675, 0.11875, 
1431550087, 10, 1, 0, 1, 0, l, complete, 0.0388707, -0.236988, -0.106763, 0.273218, 0.348278, 0.1, 0.4, 0.655141, 0.4675, 0.11875, 
1431550092, 10, 1, 0, 1, 1, l, reaching, 0.105121, -0.232651, -0.0636297, 0.228999, 0.336403, 0.1, 0.4, 0.655141, 0.4675, 0.059375, 
1431550099, 10, 1, 0, 1, 1, r, reaching, 0.233417, -0.258791, 0.175818, 0.303887, 0.251979, 0.1, 0.4, 0.262708, 0.4675, 0.0296875, 
1431550103, 10, 1, 0, 1, 0, r, reaching, 0.110219, -0.287846, 0.0730893, 0.147176, 0.201086, 0.1, 0.4, 0.00824123, 0.4675, 0.0296875, 
1431550125, 10, 0, 0, 1, 0, b, home, 0, 0, 0, 0, 0.201086, 0.1, 0.4, 0.00824123, 0.4675, 0.0296875, 
1431550130, 10, 0, 0, 1, 1, l, reaching, 0.161054, -0.183347, -0.173685, 0.358297, 0.198117, 0.1, 0.4, 0.00824123, 0.4675, 0.0148437, 
1431550133, 10, 0, 0, 1, 1, l, reaching, 0.0881376, -0.212347, -0.0876325, 0.262616, 0.214984, 0.1, 0.4, 0.1, 0.4675, 0.00742187, 
1431550136, 10, 0, 0, 0, 1, l, reaching, 0.049039, -0.243768, -0.0897298, 0.234701, 0.225105, 0.1, 0.4, 0.154312, 0.4675, 0.00371094, 
1431550140, 10, 0, 0, 1, 1, r, reaching, 0.173497, -0.209315, 0.21179, 0.35783, 0.269263, 0.1, 0.4, 0.376961, 0.4675, 0.00185547, 
1431550144, 10, 0, 0, 1, 1, r, reaching, 0.121285, -0.279424, 0.0922425, 0.230227, 0.213686, 0.1, 0.4, 0.1, 0.4675, 0.000927734, 
1431550156, 10, 0, 0, 1, 1, l, reaching, 0.134987, -0.254754, -0.0443334, 0.196026, 0.312053, 0.1, 0.4, 0.592301, 0.4675, 0.000463867, 
1431550162, 10, 0, 0, 1, 1, b, home, 0, 0, 0, 0, 0.213546, 0.1, 0.4, 0.1, 0.4675, 0.000231934, 
1431550176, 10, 0, 0, 1, 1, l, reaching, 0.298919, -0.199212, -0.145989, 0.330699, 0.213523, 0.1, 0.4, 0.1, 0.4675, 0.000115967, 
1431550183, 10, 0, 0, 1, 1, l, reaching, 0.0570732, -0.221229, -0.0138539, 0.174076, 0.213516, 0.1, 0.4, 0.1, 0.4675, 7.89917e-05, 
1431550184, 10, 0, 0, 1, 0, l, complete, 0.0550052, -0.232984, -0.0238431, 0.181275, 0.278474, 0.1, 0.4, 0.424791, 0.4675, 7.89917e-05, 
1431550185, 10, 0, 0, 1, 0, l, waiting, 0.0550052, -0.232984, -0.0238431, 0.181275, 0.278474, 0.1, 0.4, 0.424791, 0.4675, 7.89917e-05, 
1431550239, 10, 2, 0, 1, 0, l, waiting, 0.0550052, -0.232984, -0.0238431, 0.181275, 0.278474, 0.1, 0.4, 0.424791, 0.4675, 7.89917e-05, 
1431550243, 10, 2, 0, 1, 1, l, reaching, 0.0791325, -0.267319, -0.073431, 0.223032, 0.468458, 0.1, 0.4, 0.424791, 0.4675, 0.95, 
1431550244, 10, 2, 0, 1, 0, l, reaching, 0.0920429, -0.288015, -0.0878597, 0.228384, 0.360847, 0.1, 0.4, 0.361733, 0.4675, 0.475, 
1431550246, 10, 2, 0, 1, 0, l, complete, 0.103413, -0.302073, -0.0983533, 0.225208, 0.29413, 0.1, 0.4, 0.265652, 0.4675, 0.2375, 
1431550246, 10, 2, 0, 1, 0, l, complete, 0.103413, -0.302073, -0.0983533, 0.225208, 0.273153, 0.1, 0.4, 0.160763, 0.4675, 0.2375, 
1431550257, 10, 2, 0, 1, 1, r, reaching, 0.253874, -0.183254, 0.221423, 0.375091, 0.249403, 0.1, 0.4, 0.160763, 0.4675, 0.11875, 
1431550265, 10, 2, 0, 1, 1, r, reaching, 0.122252, -0.282431, 0.117195, 0.170595, 0.225375, 0.1, 0.4, 0.1, 0.4675, 0.059375, 
1431550272, 10, 2, 0, 1, 1, l, reaching, 0.134173, -0.300916, -0.0611369, 0.188882, 0.212118, 0.1, 0.4, 0.0634024, 0.4675, 0.0296875, 
1431550285, 10, 2, 0, 1, 1, r, reaching, 0.085986, -0.284009, 0.00891159, 0.110227, 0.242437, 0.1, 0.4, 0.229839, 0.4675, 0.0148437, 
1431550288, 10, 2, 0, 1, 1, l, home, 0, 0, 0, 0, 0.240982, 0.1, 0.4, 0.229989, 0.4675, 0.00742187, 
1431550292, 10, 2, 0, 1, 1, l, home, 0, 0, 0, 0, 0.24024, 0.1, 0.4, 0.229989, 0.4675, 0.00371094, 
1431550295, 10, 2, 0, 1, 1, l, reaching, 0.280274, -0.175723, -0.184763, 0.367654, 0.239869, 0.1, 0.4, 0.229989, 0.4675, 0.00185547, 
1431550299, 10, 2, 0, 1, 0, l, reaching, 0.148485, -0.21539, -0.0604063, 0.223283, 0.213871, 0.1, 0.4, 0.1, 0.4675, 0.00185547, 
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1431550377, 13, 1, 0, 1, 0, b, home, 0, 0, 0, 0, 0.53775, 0.5, 0.41875, 0.385, 0.385, 1, 
1431550378, 13, 1, 0, 1, 0, b, home, 0, 0, 0, 0, 0.39775, 0.3, 0.41875, 0.385, 0.385, 0.5, 
1431550379, 13, 1, 0, 1, 0, b, home, 0, 0, 0, 0, 0.32775, 0.2, 0.41875, 0.385, 0.385, 0.25, 
1431550381, 13, 1, 0, 1, 0, b, home, 0, 0, 0, 0, 0.28975, 0.15, 0.40375, 0.385, 0.385, 0.125, 
1431550386, 13, 1, 0, 1, 0, b, home, 0, 0, 0, 0, 0.264406, 0.100781, 0.38875, 0.385, 0.385, 0.0625, 
1431550389, 13, 1, 0, 1, 0, b, home, 0, 0, 0, 0, 0.255039, 0.100195, 0.37375, 0.385, 0.385, 0.03125, 
1431550401, 13, 1, 1, 1, 1, r, reaching, 0.159345, -0.169595, 0.228119, 0.382205, 0.43875, 0.1, 0.37375, 0.385, 0.385, 0.95, 
1431550402, 13, 1, 0, 1, 0, r, reaching, 0.106046, -0.244904, 0.189339, 0.324148, 0.28675, 0.1, 0.37375, 0.1, 0.385, 0.475, 
1431550404, 13, 1, 0, 1, 0, r, reaching, 0.091004, -0.280205, 0.180611, 0.267489, 0.232204, 0.1, 0.37375, 0.0647712, 0.385, 0.2375, 
1431550407, 13, 1, 0, 1, 1, l, reaching, 0.25981, -0.173296, -0.214838, 0.379192, 0.219973, 0.1, 0.37375, 0.122366, 0.385, 0.11875, 
1431550413, 13, 1, 0, 0, 1, r, reaching, 0.0903114, -0.272609, 0.125931, 0.207862, 0.203625, 0.1, 0.37375, 0.1, 0.385, 0.059375, 
1431550418, 13, 1, 0, 0, 1, r, reaching, 0.0365381, -0.222043, 0.0790953, 0.189724, 0.336674, 0.1, 0.37375, 0.794931, 0.385, 0.0296875, 
1431550423, 13, 1, 1, 1, 1, r, complete, 0.0260939, -0.225374, 0.0942329, 0.216295, 0.513705, 0.1, 0.37375, 0.759775, 0.385, 0.95, 
1431550423, 13, 1, 1, 1, 0, r, complete, 0.0260939, -0.225374, 0.0942329, 0.216295, 0.520634, 0.1, 0.37375, 0.794418, 0.385, 0.95, 
1431550425, 13, 1, 1, 1, 0, r, waiting, 0.0260939, -0.225374, 0.0942329, 0.216295, 0.520634, 0.1, 0.37375, 0.794418, 0.385, 0.95, 
1431550426, 13, 1, 0, 1, 0, r, waiting, 0.0260939, -0.225374, 0.0942329, 0.216295, 0.425634, 0.1, 0.37375, 0.794418, 0.385, 0.475, 
1431550429, 13, 1, 1, 1, 1, r, reaching, 0.0492497, -0.214376, 0.0674288, 0.242247, 0.520634, 0.1, 0.37375, 0.794418, 0.385, 0.95, 
1431550431, 13, 1, 0, 1, 0, r, reaching, 0.019195, -0.208497, 0.037992, 0.234719, 0.500942, 0.1, 0.37375, 0.695961, 0.385, 0.95, 
1431550433, 13, 1, 0, 1, 0, r, reaching, 0.0119042, -0.2078, 0.0319847, 0.228118, 0.426151, 0.1, 0.37375, 0.797005, 0.385, 0.475, 
1431550437, 13, 1, 1, 0, 1, l, reaching, 0.252289, -0.313928, -0.23823, 0.189081, 0.396046, 0.1, 0.37375, 0.883982, 0.385, 0.2375, 
1431550438, 13, 1, 1, 0, 0, l, complete, 0.254458, -0.313436, -0.240229, 0.184014, 0.23925, 0.1, 0.37375, 0.1, 0.385, 0.2375, 
1431550445, 13, 1, 1, 1, 1, l, complete, 0.280558, -0.323766, -0.264664, 0.186125, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
1431550445, 13, 1, 1, 1, 0, l, complete, 0.280558, -0.323766, -0.264664, 0.186125, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
1431550452, 13, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.28675, 0.1, 0.37375, 0.1, 0.385, 0.475, 
1431550453, 13, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.23925, 0.1, 0.37375, 0.1, 0.385, 0.2375, 
1431550457, 13, 1, 0, 0, 1, l, reaching, 0.133499, -0.126253, -0.239673, 0.396676, 0.2155, 0.1, 0.37375, 0.1, 0.385, 0.11875, 
1431550458, 13, 1, 0, 0, 0, l, reaching, 0.102988, -0.152843, -0.220833, 0.383315, 0.2155, 0.1, 0.37375, 0.1, 0.385, 0.11875, 
1431550469, 13, 0, 0, 0, 0, l, complete, 0.059063, -0.251611, -0.218098, 0.302752, 0.2155, 0.1, 0.37375, 0.1, 0.385, 0.11875, 
1431550469, 13, 0, 0, 0, 0, l, complete, 0.059063, -0.251611, -0.218098, 0.302752, 0.255437, 0.1, 0.37375, 0.299685, 0.385, 0.11875, 
1431550480, 13, 0, 0, 0, 1, l, reaching, 0.227343, -0.253506, -0.221911, 0.299848, 0.243562, 0.1, 0.37375, 0.299685, 0.385, 0.059375, 
1431550487, 13, 0, 0, 0, 0, l, complete, 0.127576, -0.304063, -0.246485, 0.091145, 0.203625, 0.1, 0.37375, 0.1, 0.385, 0.059375, 
1431550489, 13, 0, 0, 0, 1, r, reaching, 0.333058, -0.126751, 0.235753, 0.396735, 0.197688, 0.1, 0.37375, 0.1, 0.385, 0.0296875, 
1431550513, 13, 0, 0, 1, 1, l, reaching, 0.214614, -0.313348, -0.280463, 0.236642, 0.353037, 0.1, 0.37375, 0.89159, 0.385, 0.0148437, 
1431550516, 13, 0, 0, 1, 1, l, reaching, 0.2225, -0.331395, -0.285775, 0.175752, 0.193234, 0.1, 0.37375, 0.1, 0.385, 0.00742187, 
1431550520, 13, 0, 0, 1, 1, l, reaching, 0.214442, -0.327424, -0.301318, 0.127511, 0.192492, 0.1, 0.37375, 0.1, 0.385, 0.00371094, 
1431550522, 13, 0, 0, 1, 0, l, complete, 0.227566, -0.317165, -0.325734, 0.144671, 0.192492, 0.1, 0.37375, 0.1, 0.385, 0.00371094, 
1431550525, 13, 0, 0, 0, 1, l, reaching, 0.297555, -0.313629, -0.314672, 0.106907, 0.192121, 0.1, 0.37375, 0.1, 0.385, 0.00185547, 
1431550528, 13, 0, 0, 0, 0, l, complete, 0.279023, -0.323603, -0.293814, 0.084874, 0.192121, 0.1, 0.37375, 0.1, 0.385, 0.00185547, 
1431550529, 13, 0, 0, 0, 0, l, waiting, 0.279023, -0.323603, -0.293814, 0.084874, 0.192121, 0.1, 0.37375, 0.1, 0.385, 0.00185547, 
1431550579, 13, 2, 0, 0, 0, l, waiting, 0.279023, -0.323603, -0.293814, 0.084874, 0.192121, 0.1, 0.37375, 0.1, 0.385, 0.00185547, 
1431550592, 13, 2, 0, 0, 1, l, reaching, 0.266059, -0.320015, -0.302912, 0.0872653, 0.191936, 0.1, 0.37375, 0.1, 0.385, 0.000927734, 
1431550594, 13, 2, 0, 0, 0, l, complete, 0.260774, -0.329941, -0.292782, 0.102128, 0.191936, 0.1, 0.37375, 0.1, 0.385, 0.000927734, 
1431550598, 13, 2, 0, 0, 1, r, waiting, 0, 0, 0, 0, 0.191843, 0.1, 0.37375, 0.1, 0.385, 0.000463867, 
1431550602, 13, 2, 0, 0, 1, r, waiting, 0, 0, 0, 0, 0.191796, 0.1, 0.37375, 0.1, 0.385, 0.000231934, 
1431550611, 13, 2, 1, 1, 1, l, reaching, 0.189129, -0.24664, -0.190031, 0.302935, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
1431550613, 13, 2, 0, 1, 0, l, reaching, 0.171881, -0.295998, -0.163602, 0.21043, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
1431550615, 13, 2, 0, 1, 0, l, complete, 0.178009, -0.303682, -0.16189, 0.191173, 0.28675, 0.1, 0.37375, 0.1, 0.385, 0.475, 
1431550615, 13, 2, 0, 1, 0, l, complete, 0.178009, -0.303682, -0.16189, 0.191173, 0.28675, 0.1, 0.37375, 0.1, 0.385, 0.475, 
1431550617, 13, 2, 0, 1, 0, l, waiting, 0.178009, -0.303682, -0.16189, 0.191173, 0.23925, 0.1, 0.37375, 0.1, 0.385, 0.2375, 
1431550625, 13, 2, 0, 0, 1, r, reaching, 0.117275, -0.288852, 0.115748, 0.197247, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
1431550628, 13, 2, 0, 0, 0, r, reaching, 0.0296334, -0.228882, 0.0468983, 0.220496, 0.29227, 0.1, 0.37375, 0.1276, 0.385, 0.475, 
1431550632, 13, 2, 1, 1, 1, l, reaching, 0.183533, -0.310987, -0.177323, 0.198135, 0.495736, 0.1, 0.37375, 0.669932, 0.385, 0.95, 
1431550633, 13, 2, 1, 1, 0, l, complete, 0.192024, -0.311547, -0.187449, 0.197392, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
1431550633, 13, 2, 1, 1, 0, l, complete, 0.192024, -0.311547, -0.187449, 0.197392, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
1431550637, 13, 2, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
1431550638, 13, 2, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
1431550639, 13, 2, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.38175, 0.1, 0.37375, 0.1, 0.385, 0.95, 
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1431550700, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.4455, 0.5, 0.4375, 0.325, 0.325, 0.64, 
1431550701, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.3415, 0.3, 0.4375, 0.325, 0.325, 0.32, 
1431550702, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.2865, 0.2, 0.4225, 0.325, 0.325, 0.16, 
1431550704, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.2575, 0.15, 0.4075, 0.325, 0.325, 0.08, 
1431550709, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.236813, 0.101562, 0.3925, 0.325, 0.325, 0.04, 
1431550711, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.415656, 0.100781, 0.3775, 0.325, 0.325, 0.95, 
1431550713, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.320578, 0.100391, 0.3775, 0.325, 0.325, 0.475, 
1431550715, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.27302, 0.100098, 0.3775, 0.325, 0.325, 0.2375, 
1431550717, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.24626, 0.100049, 0.3625, 0.325, 0.325, 0.11875, 
1431550719, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.241377, 0.150012, 0.3475, 0.325, 0.325, 0.059375, 
1431550721, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.227439, 0.125006, 0.3325, 0.325, 0.325, 0.0296875, 
1431550722, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.406001, 0.112503, 0.3175, 0.325, 0.325, 0.95, 
1431550723, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.30975, 0.106252, 0.3175, 0.325, 0.325, 0.475, 
1431550726, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.403813, 0.101563, 0.3175, 0.325, 0.325, 0.95, 
1431550727, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.403656, 0.100781, 0.3175, 0.325, 0.325, 0.95, 
1431550728, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.403578, 0.100391, 0.3175, 0.325, 0.325, 0.95, 
1431550730, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.308539, 0.100195, 0.3175, 0.325, 0.325, 0.475, 
